,Index,Company Name,Symbol,Sector,Industry
1956,3285,Slate Retail CAD Un,SRT.UN,Real Estate,REITs
1957,3287,Sleep Cntry Cda Hldg,ZZZ,Consumer Cyclical,Retail - Apparel & Specialty
1958,3289,SmartCtr REIT VV Un,SRU.UN,Real Estate,REITs
1959,3291,SNC - Lavalin Group,SNC,Industrials,Engineering & Construction
1960,3293,SolGold plc J Ord,SOLG,Basic Materials,Metals & Mining
1961,3295,Solitario Zinc J,SLR,Basic Materials,Metals & Mining
1962,3297,SOPerior Fertilizr J,SOP,Basic Materials,Metals & Mining
1963,3299,Soundvest Split Pr,BSD.PR.A,Financial Services,Asset Management
1964,3300,Soundvest Split Cap,BSD.UN,Financial Services,Asset Management
1965,3302,Source Energy Serv J,SHLE,Energy,Oil & Gas - Services
1966,3304,SouthGobi Res Ltd J,SGQ,Basic Materials,Coal
1967,3306,Spark Power Group J,SPG,Utilities,Utilities - Regulated
1968,3307,Spark Power Grp J Wt,SPG.WT,Utilities,Utilities - Regulated
1969,3309,Spectra7 Microsys J,SEV,Technology,Semiconductors
1970,3310,Spectra7 MicroSys Db,SEV.DB.A,nan,nan
1971,3312,Spectral Medical Inc,EDT,Healthcare,Medical Diagnostics & Research
1972,3314,Sphere FTSEmrgMktSus,SHZ,,
1973,3316,Spin Master Corp SV,TOY,Consumer Cyclical,Travel & Leisure
1974,3318,Sprott Inc.,SII,Financial Services,Asset Management
1975,3320,Sprott PhyGld&Sil Tr,CEF,Financial Services,Asset Management
1976,3321,Sprott PhyGld&Sil US,CEF.U,Financial Services,Asset Management
1977,3323,Sprott PhyGold CA Un,PHYS,Financial Services,Asset Management
1978,3324,Sprott Phy Gld Un US,PHYS.U,Financial Services,Asset Management
1979,3326,Sprott PhyPlat CA Un,SPPP,Basic Materials,Metals & Mining
1980,3327,Sprott PhyPlat US Un,SPPP.U,Basic Materials,Metals & Mining
1981,3329,Sprott Phy Sil Cdn,PSLV,Financial Services,Asset Management
1982,3330,Sprott Phy Silver US,PSLV.U,Financial Services,Asset Management
1983,3332,Sprott Res Holdgs,SRHI,Energy,Oil & Gas - E&P
1984,3333,Sprott Res Holdgs Wt,SRHI.WT,nan,nan
1985,3335,SSR Mining Inc.,SSRM,Basic Materials,Metals & Mining
1986,3337,St. Augustine Gld J,SAU,Basic Materials,Metals & Mining
1987,3339,Stantec Inc.,STN,Industrials,Engineering & Construction
1988,3341,Star Diamond Corp J,DIAM,Basic Materials,Metals & Mining
1989,3343,Starcore Intl Mine J,SAM,Basic Materials,Metals & Mining
1990,3345,Stelco Holdings J,STLC,Basic Materials,Steel
1991,3347,Stella-Jones Inc.,SJ,Basic Materials,Forest Products
1992,3349,STEP Energy Serv J,STEP,Energy,Oil & Gas - Services
1993,3351,Steppe Gold Ltd. J,STGO,Basic Materials,Metals & Mining
1994,3353,Stingray Group SV,RAY.A,Consumer Cyclical,Entertainment
1995,3354,Stingray Vary SV,RAY.B,Consumer Cyclical,Entertainment
1996,3356,Storm Res Ltd. J,SRX,Energy,Oil & Gas - E&P
1997,3358,Stornoway Diamond J,SWY,Basic Materials,Metals & Mining
1998,3359,Stornoway Dia J USDb,SWY.DB.U,Basic Materials,Metals & Mining
1999,3361,Strad Inc. J,SDY,Energy,Oil & Gas - Services
2000,3363,Street Capital Group,SCB,Financial Services,Banks
2001,3365,Strongco Corporation,SQP,Industrials,Industrial Distribution
2002,3367,Stuart Olson Inc.,SOX,Industrials,Engineering & Construction
2003,3368,Stuart Olsn 12/19 Db,SOX.DB.A,Industrials,Engineering & Construction
2004,3370,Sulliden Mng Cap J,SMC,Basic Materials,Metals & Mining
2005,3372,Summit Ind REIT Un J,SMU.UN,Real Estate,REITs
2006,3374,Sun Life Fin Inc.,SLF,Financial Services,Insurance
2007,3375,Sun Life Fin Pr A,SLF.PR.A,Financial Services,Insurance
2008,3376,Sun Life Fin Ser2 Pr,SLF.PR.B,Financial Services,Insurance
2009,3377,Sun Life Fin Ser3 Pr,SLF.PR.C,Financial Services,Insurance
2010,3378,Sun Life Fin Ser4 Pr,SLF.PR.D,Financial Services,Insurance
2011,3379,Sun Life Fin Ser5 Pr,SLF.PR.E,Financial Services,Insurance
2012,3380,Sun Life Fin Sr8R Pr,SLF.PR.G,Financial Services,Insurance
2013,3381,Sun Life Fin 10R Pr,SLF.PR.H,Financial Services,Insurance
2014,3382,Sun Life Fin 12R Pr,SLF.PR.I,Financial Services,Insurance
2015,3383,Sun Life Fin 9QR Pr,SLF.PR.J,nan,nan
2016,3384,Sun Life Fin 11QR Pr,SLF.PR.K,Financial Services,Insurance
2017,3386,Suncor Energy Inc.,SU,Energy,Oil & Gas - Integrated
2018,3388,"SunOpta, Inc.",SOY,Consumer Defensive,Consumer Packaged Goods
2019,3390,Sunwah Int'l Ltd.,SWH,Financial Services,Brokers & Exchanges
2020,3392,Superior Plus Corp.,SPB,Utilities,Utilities - Regulated
2021,3394,Supreme Cannabis J,FIRE,Healthcare,Drug Manufacturers
2022,3395,Supreme CannabisJ Db,FIRE.DB,nan,nan
2023,3397,Supremex Inc.,SXP,Basic Materials,Forest Products
2024,3399,Surge Energy Inc. J,SGY,Energy,Oil & Gas - E&P
2025,3400,Surge Energy Deb,SGY.DB,nan,nan
2026,3401,Surge Engy 6.75 Db 2,SGY.DB.A,nan,nan
2027,3403,Swiss Water Coffee,SWP,Consumer Defensive,Consumer Packaged Goods
2028,3405,Symphony FltgLoan Un,SSF.UN,,
2029,3407,Synex Internt'l J,SXI,Utilities,Utilities - Regulated
2030,3409,TAG Oil Ltd. J,TAO,Energy,Oil & Gas - E&P
2031,3411,Taiga Building Prod,TBL,Consumer Cyclical,Retail - Apparel & Specialty
2032,3413,Talon Metals Corp. J,TLO,Basic Materials,Metals & Mining
2033,3415,Tamarack Vall Engy J,TVE,Energy,Oil & Gas - E&P
2034,3417,Tanzanian Gold J,TNX,Basic Materials,Metals & Mining
2035,3419,Taseko Mines Ltd.,TKO,Basic Materials,Metals & Mining
2036,3421,TC Energy Corp,TRP,Energy,Oil & Gas - Midstream
2037,3422,TC Energy Corp Pr 1,TRP.PR.A,Energy,Oil & Gas - Midstream
2038,3423,TC Energy Corp Pr 3,TRP.PR.B,Energy,Oil & Gas - Midstream
2039,3424,TC Energy Corp Pr 5,TRP.PR.C,Energy,Oil & Gas - Midstream
2040,3425,TC Energy Corp Pr 7,TRP.PR.D,Energy,Oil & Gas - Midstream
2041,3426,TC Energy Corp Pr 9,TRP.PR.E,Energy,Oil & Gas - Midstream
2042,3427,TC Energy Corp Pr 2,TRP.PR.F,Energy,Oil & Gas - Midstream
2043,3428,TC Energy Corp Pr 11,TRP.PR.G,Energy,Oil & Gas - Midstream
2044,3429,TC Energy Corp Pr 4,TRP.PR.H,Energy,Oil & Gas - Midstream
2045,3430,TC Energy Corp Pr 6,TRP.PR.I,Energy,Oil & Gas - Midstream
2046,3431,TC Energy Corp Pr 13,TRP.PR.J,Energy,Oil & Gas - Midstream
2047,3432,TC ENERGY Corp Pr 15,TRP.PR.K,Energy,Oil & Gas - Midstream
2048,3434,TD ActvGlbEnhncDivCA,TGED,nan,nan
2049,3436,TD Active Pref ShrUn,TPRF,,
2050,3438,TD Cdn Aggregate Bnd,TDB,,
2051,3440,TD Cdn Equity Idx Un,TTP,,
2052,3442,TD Glbl TechLeadrs,TEC,nan,nan
2053,3444,TD Int'l Eqty CA Heg,THE,,
2054,3446,TD Int'l Eqty Idx Un,TPE,,
2055,3448,TD SlctST CorpBndLad,TCSB,,
2056,3450,TD SlctUS CorpBndlad,TUSB,,
2057,3451,TD SlctUS CorpBndUSF,TUSB.U,,
2058,3453,TD SysIntlEqLoVolty,TILV,nan,nan
2059,3455,TD US Eq CAD Heg Un,THU,,
2060,3457,TD US Equity Indx Un,TPU,,
2061,3459,TDb Split Cl A,XTD,Financial Services,Asset Management
2062,3460,TDb Split Prior Eqty,XTD.PR.A,Financial Services,Asset Management
2063,3462,Teck Res Cl A MV,TECK.A,Basic Materials,Metals & Mining
2064,3463,Teck Res Cl B SV,TECK.B,Basic Materials,Metals & Mining
2065,3465,Tecsys Inc. J,TCS,Technology,Application Software
2066,3467,TELUS Corporation,T,Communication Services,Communication Services
2067,3469,Temple Hotels Inc.,TPH,Real Estate,REITs
2068,3471,TeraGo Inc.,TGO,Communication Services,Communication Services
2069,3473,Teranga Gold Corp. J,TGZ,Basic Materials,Metals & Mining
2070,3475,TerraVest Industries,TVK,Energy,Oil & Gas - Services
2071,3476,TerraVest Ind 7% Deb,TVK.DB,nan,nan
2072,3478,Tervita CorporationJ,TEV,Industrials,Waste Management
2073,3479,Tervita Corp J Wt,TEV.WT,nan,nan
2074,3481,TFI International,TFII,Industrials,Transportation & Logistics
2075,3483,Empire Life Ins Pr 1,EML.PR.A,Financial Services,Insurance - Life
2076,3485,Green Organic Hldg J,TGOD,Healthcare,Drug Manufacturers
2077,3486,Green OrgancHldgJ Wt,TGOD.WT,nan,nan
2078,3488,Intertain Grp Exch J,ITX,Consumer Cyclical,Travel & Leisure
2079,3490,NW Company VarV&ComV,NWC,Consumer Defensive,Retail - Defensive
2080,3492,Stars Group Inc. J,TSGI,Consumer Cyclical,Travel & Leisure
2081,3494,Theratechnologies,TH,Healthcare,Biotechnology
2082,3495,Theratechnlgy Nte US,TH.DB.U,nan,nan
2083,3497,Thomson Reuters Corp,TRI,Financial Services,Brokers & Exchanges
2084,3498,Thomson Reuter Pr II,TRI.PR.B,Financial Services,Brokers & Exchanges
2085,3500,Tidewater MdStrmInfr,TWM,Energy,Oil & Gas - Midstream
2086,3502,Timbercreek Fin Corp,TF,Financial Services,Asset Management
2087,3503,Timbercrk Fin 5.4 Db,TF.DB.A,nan,nan
2088,3504,Timbercrk Fin 5.45Db,TF.DB.B,nan,nan
2089,3505,Timbercrk Fin 5.3 Db,TF.DB.C,nan,nan
2090,3507,Titan Medical Inc. J,TMD,Healthcare,Medical Devices
2091,3508,Titan Medical F Wt J,TMD.WT.F,nan,nan
2092,3509,Titan Medical G Wt J,TMD.WT.G,nan,nan
2093,3510,Titan Medical H Wt J,TMD.WT.H,nan,nan
2094,3511,Titan Medical I Wt J,TMD.WT.I,nan,nan
2095,3513,Titan Mining Corp J,TI,Basic Materials,Metals & Mining
2096,3515,TMAC Resources Inc J,TMR,Basic Materials,Metals & Mining
2097,3517,TMX Group Limited,X,Financial Services,Brokers & Exchanges
2098,3519,Top 10 Cdn Fin Tr Un,TCT.UN,,
2099,3521,Top 10 Split Tr Pr,TXT.PR.A,Financial Services,Asset Management
2100,3522,Top 10 Split Tr Un,TXT.UN,Financial Services,Asset Management
2101,3524,Top 20 U.S. Div A Un,TUT.UN,nan,nan
2102,3526,TORC Oil & Gas Ltd.,TOG,Energy,Oil & Gas - E&P
2103,3528,Torex Gold Res J,TXG,Basic Materials,Metals & Mining
2104,3530,Toromont Industries,TIH,Industrials,Industrial Distribution
2105,3532,T.D. Bank,TD,Financial Services,Banks
2106,3533,T.D. Bank Ser 1 Pr,TD.PF.A,Financial Services,Banks
2107,3534,T.D. Bank Ser 3 Pr,TD.PF.B,Financial Services,Banks
2108,3535,T.D. Bank Ser 5 Pr,TD.PF.C,Financial Services,Banks
2109,3536,T.D. Bank Ser 7 Pr,TD.PF.D,Financial Services,Banks
2110,3537,T.D. Bank Ser 9 Pr,TD.PF.E,Financial Services,Banks
2111,3538,T.D. Bank Ser 11 Pr,TD.PF.F,Financial Services,Banks
2112,3539,T.D. Bank Ser 12 Pr,TD.PF.G,Financial Services,Banks
2113,3540,T.D. Bank Ser 14 Pr,TD.PF.H,Financial Services,Banks
2114,3541,T.D. Bank Ser 16 Pr,TD.PF.I,Financial Services,Banks
2115,3542,T.D. Bank Ser 18 Pr,TD.PF.J,Financial Services,Banks
2116,3543,T.D. Bank Ser 20 Pr,TD.PF.K,Financial Services,Banks
2117,3544,T.D. Bank Ser 22 Pr,TD.PF.L,Financial Services,Banks
2118,3545,T.D. Bank Ser 24 Pr,TD.PF.M,Financial Services,Banks
2119,3547,Torstar Cl B NV,TS.B,Consumer Cyclical,Publishing
2120,3549,Toscana Energy J,TEI,Energy,Oil & Gas - E&P
2121,3551,Total Engy Serv Inc.,TOT,Energy,Oil & Gas - Services
2122,3553,Touchstone Expl Inc.,TXP,Energy,Oil & Gas - E&P
2123,3555,Tourmaline Oil Corp.,TOU,Energy,Oil & Gas - E&P
2124,3557,TransAlta Corp.,TA,Utilities,Utilities - Independent Power Producers
2125,3558,TransAlta Ser A Pr,TA.PR.D,Utilities,Utilities - Independent Power Producers
2126,3559,TransAlta Ser B Pr,TA.PR.E,Utilities,Utilities - Independent Power Producers
2127,3560,TransAlta Ser C Pr,TA.PR.F,Utilities,Utilities - Independent Power Producers
2128,3561,TransAlta Ser E Pr,TA.PR.H,Utilities,Utilities - Independent Power Producers
2129,3562,TransAlta Ser G Pr,TA.PR.J,Utilities,Utilities - Independent Power Producers
2130,3564,TransAlta Renewable,RNW,Utilities,Utilities - Independent Power Producers
2131,3566,Transat A.T. V & VV,TRZ,Consumer Cyclical,Travel & Leisure
2132,3568,TransAtlantic Pete J,TNP,Energy,Oil & Gas - E&P
2133,3570,Transcontinentl A SV,TCL.A,Consumer Cyclical,Publishing
2134,3571,Transcontinentl B MV,TCL.B,Consumer Cyclical,Publishing
2135,3573,TransGlobe Energy J,TGL,Energy,Oil & Gas - E&P
2136,3575,Treasury Metals J,TML,Basic Materials,Metals & Mining
2137,3577,Tree Island Steel,TSL,Basic Materials,Steel
2138,3579,Trevali Mining J,TV,Basic Materials,Metals & Mining
2139,3581,Trez Cap Mtg Invst A,TZZ,Financial Services,Banks
2140,3583,Trez CapSnrMtg Inv A,TZS,Financial Services,Asset Management
2141,3585,Trican Well Service,TCW,Energy,Oil & Gas - Services
2142,3587,Tricon Capital Group,TCN,Real Estate,Real Estate Services
2143,3588,Tricon Cap 5.75Db US,TCN.DB.U,nan,nan
2144,3590,Trillium Therpeutc J,TRIL,Healthcare,Biotechnology
2145,3592,Trilogy Intl PartnrJ,TRL,Communication Services,Communication Services
2146,3593,Trilogy Int'l Wt J,TRL.WT,Communication Services,Communication Services
2147,3595,Trilogy Metals Inc J,TMQ,Basic Materials,Metals & Mining
2148,3597,TriMetals Mining J,TMI,Basic Materials,Metals & Mining
2149,3598,TriMetals Mng B NV J,TMI.B,Basic Materials,Metals & Mining
2150,3600,Trisura Group J,TSU,Financial Services,Insurance - Specialty
2151,3602,Troilus Gold Corp J,TLG,Basic Materials,Metals & Mining
2152,3604,True NthCommercl JUn,TNT.UN,Real Estate,REITs
2153,3606,TSO3 Inc. J,TOS,Healthcare,Medical Instruments & Equipment
2154,3608,Tucows Inc.,TC,Technology,Online Media
2155,3610,Turquoise Hill Res,TRQ,Basic Materials,Metals & Mining
2156,3612,TVA Group Inc. B NV,TVA.B,Consumer Cyclical,Entertainment
2157,3614,TWC Enterprises Ltd.,TWC,Consumer Cyclical,Travel & Leisure
2158,3616,US Financl Incm A Un,USF.UN,Financial Services,Asset Management
2159,3618,US GLB GOLD&PrecMetl,GOGO,,
2160,3620,U3O8 Corp. J,UWE,Basic Materials,Metals & Mining
2161,3622,UEX Corporation J,UEX,Basic Materials,Metals & Mining
2162,3624,Uni-Select Inc.,UNS,Consumer Cyclical,Autos
2163,3626,Unisync Corp.,UNI,Consumer Cyclical,Manufacturing - Apparel & Furniture
2164,3628,United Corporations,UNC,Financial Services,Asset Management
2165,3629,United Corp 1st Pr,UNC.PR.A,Financial Services,Asset Management
2166,3630,United Corp Pr 59,UNC.PR.B,Financial Services,Asset Management
2167,3631,United Corp Pr 63,UNC.PR.C,Financial Services,Asset Management
2168,3633,Ur-Energy Inc. J,URE,Basic Materials,Metals & Mining
2169,3635,Uranium Participate,U,Basic Materials,Metals & Mining
2170,3637,Urbana Corporation,URB,Financial Services,Asset Management
2171,3638,Urbana Corp. Cl A NV,URB.A,Financial Services,Asset Management
2172,3640,UrtheCast Corp. J,UR,Technology,Online Media
2173,3642,US Financial 15 Cl A,FTU,Financial Services,Asset Management
2174,3643,US Financial15 Pr 12,FTU.PR.B,Financial Services,Asset Management
2175,3645,Valener Inc.,VNR,Utilities,Utilities - Regulated
2176,3646,Valener Inc. Sr A Pr,VNR.PR.A,Utilities,Utilities - Regulated
2177,3648,Valeura Energy Inc J,VLE,Energy,Oil & Gas - E&P
2178,3650,Vanguard AllEqPortfl,VEQT,,
2179,3652,Vanguard BalETF Port,VBAL,,
2180,3654,Vanguard Cdn Agr Bnd,VAB,,
2181,3656,Vanguard Cdn CorpBnd,VCB,,
2182,3658,Vanguard CdnGvt Bond,VGV,,
2183,3660,Vangrd CdnLT GvtBond,VLB,,
2184,3662,Vanguard Cdn S-T Bnd,VSB,,
2185,3664,Vanguard S-T CrpBond,VSC,,
2186,3666,Vangrd CdnST GvtBond,VSG,,
2187,3668,Vanguard ConservPort,VCNS,,
2188,3670,Vanguard Consrv Incm,VCIP,,
2189,3672,Vanguard CdaAllCapUn,VCN,,
2190,3674,Vanguard FTSE CdaIdx,VCE,,
2191,3676,Vanguard FTSECdnREIT,VRE,,
2192,3678,Vanguard FTSE DivYld,VDY,,
2193,3680,Vanguard exNA Idx Un,VIU,,
2194,3682,Vanguard exNA CA-Heg,VI,,
2195,3684,Vangrd FTSE Dev exUS,VDU,,
2196,3686,Vangrd Dev US CA-heg,VEF,,
2197,3688,Vanguard Dev AsiaPac,VA,,
2198,3690,Vanguard FTSEDevAsia,VAH,,
2199,3692,Vanguard FTSE Dev EU,VE,,
2200,3694,Vanguard FTSE DevEU,VEH,,
2201,3696,VanguardFTSE NADivYl,VIDY,,
2202,3698,Vanguard FTSEEmrgMkt,VEE,,
2203,3700,Vanguard FTSEGlobeCA,VXC,,
2204,3702,Vanguard GlbxUS Aggr,VBG,,
2205,3704,Vanguard GlbLiqFactr,VLQ,,
2206,3706,Vanguard GlbMinVoltl,VVO,,
2207,3708,Vanguard GlbMomntFac,VMO,,
2208,3710,Vanguard GlbValFactr,VVL,,
2209,3712,Vanguard GroETF Port,VGRO,,
2210,3714,Vanguard S&P500 Indx,VFV,,
2211,3716,Vanguard S&P500 C-Hg,VSP,,
2212,3718,Vanguard USAggre Bnd,VBU,,
2213,3720,Vanguard US DivAppr,VGG,,
2214,3722,Vanguard USDivCad-hg,VGH,,
2215,3724,Vanguard US MktIdxUn,VUN,,
2216,3726,Vanguard US TotMktUn,VUS,,
2217,3728,Vecima Networks Inc.,VCM,Technology,Communication Equipment
2218,3730,Velan Inc. SV,VLN,Industrials,Industrial Products
2219,3732,Verde Agritech Plc J,NPK,Basic Materials,Agriculture
2220,3734,Vermilion Energy Inc,VET,Energy,Oil & Gas - E&P
2221,3736,VersaBank J,VB,Financial Services,Banks
2222,3737,VersaBank Pr 1 J,VB.PR.A,Financial Services,Banks
2223,3738,VersaBank Pr 3 J,VB.PR.B,Financial Services,Banks
2224,3740,Viemed Healthcare,VMD,Healthcare,Medical Devices
2225,3742,Village Farms Int'l,VFF,Consumer Defensive,Consumer Packaged Goods
2226,3744,Vista Gold Corp,VGZ,Basic Materials,Metals & Mining
2227,3746,Wajax Corporation,WJX,Industrials,Industrial Distribution
2228,3748,Wall Financial Corp,WFC,Real Estate,Real Estate Services
2229,3750,Wallbridge Mng Co J,WM,Basic Materials,Metals & Mining
2230,3752,Waste Connections,WCN,Industrials,Waste Management
2231,3754,Waterloo Brewing Ltd,WBR,Consumer Defensive,Beverages - Alcoholic
2232,3756,Wesdome Gold Mines,WDO,Basic Materials,Metals & Mining
2233,3758,West Fraser Timber,WFT,Basic Materials,Forest Products
2234,3760,Westcoast Engy Pr 10,W.PR.K,Energy,Oil & Gas - Midstream
2235,3761,Westcoast Engy Pr 12,W.PR.M,Energy,Oil & Gas - Midstream
2236,3763,Wstrn Copper & Gld J,WRN,Basic Materials,Metals & Mining
2237,3765,Western Energy Serv,WRG,Energy,Oil & Gas - Drilling
2238,3767,Western Forest Prod,WEF,Basic Materials,Forest Products
2239,3769,Western Resources J,WRX,Basic Materials,Metals & Mining
2240,3771,WestJet Airline VV&V,WJA,Industrials,Airlines
2241,3773,Westport Fuel Sys,WPRT,Consumer Cyclical,Autos
2242,3775,Westshore Terminals,WTE,Basic Materials,Coal
2243,3777,Wheaton Precious Mtl,WPM,Basic Materials,Metals & Mining
2244,3779,Whitecap Resources J,WCP,Energy,Oil & Gas - E&P
2245,3781,Wilmington Cap A NV,WCM.A,Financial Services,Asset Management
2246,3782,Wilmington Cap B,WCM.B,Financial Services,Asset Management
2247,3784,Winpak Limited,WPK,Consumer Cyclical,Packaging & Containers
2248,3786,WisdomTreeCA QualDiv,DGRC,,
2249,3788,WisdomTreeEmrgMktDiv,EMV.B,,
2250,3790,WisdomTree EU HEG Eq,EHE,,
2251,3791,WisdomTreeEU Eq N-Hg,EHE.B,,
2252,3793,WisdomTree ICBCCS500,CHNA.B,,
2253,3795,WisdomTreeIntlDivHeg,IQD,,
2254,3796,WisdomTreeIntlDvNN-H,IQD.B,,
2255,3798,Wisdom3 IntlDivVarHg,DQI,,
2256,3800,WisdomTree JapnEqHeg,JAPN,,
2257,3801,WisdomTree JpnEqNnHg,JAPN.B,,
2258,3803,WisdomTree USHiDvHeg,HID,,
2259,3804,WisdomTreeUSHiDvNNHG,HID.B,,
2260,3806,WisdomTreeUS MdDivHg,UMI,,
2261,3807,WisdomTreeUS DivNnHg,UMI.B,,
2262,3809,WisdomTree USDivHegd,DGR,,
2263,3810,WisdomTree USDvNN-HG,DGR.B,,
2264,3812,Wisdom3 USDivVaryHeg,DQD,,
2265,3814,WisdomTreeCA BndNN-H,CAGG,,
2266,3816,WisdomTreeCA STBndNH,CAGS,,
2267,3818,World Fin Split Cl A,WFS,Financial Services,Asset Management
2268,3819,World Fin Split Pr,WFS.PR.A,Financial Services,Asset Management
2269,3821,WPT Industrl REIT US,WIR.U,Real Estate,REITs
2270,3823,WSP Global Inc.,WSP,Industrials,Engineering & Construction
2271,3825,Xanadu Mines J Ord,XAM,Basic Materials,Metals & Mining
2272,3827,Xtra-Gold Resource J,XTG,Basic Materials,Metals & Mining
2273,3829,Yamana Gold Inc.,YRI,Basic Materials,Metals & Mining
2274,3831,Yangarra Res Ltd.,YGR,Energy,Oil & Gas - E&P
2275,3833,Yellow Pages Dgtl Db,YPG.DB,nan,nan
2276,3835,Yellow Pages Limited,Y,Consumer Cyclical,Publishing
2277,3836,Yellow Pages Ltd. Wt,Y.WT,Consumer Cyclical,Publishing
2278,3838,Yorbeau Resources J,YRB,Basic Materials,Metals & Mining
2279,3840,Zargon Oil & Gas Ltd,ZAR,Energy,Oil & Gas - E&P
2280,3842,Zenabis Global Inc J,ZENA,Consumer Defensive,Consumer Packaged Goods
2281,3843,Zenabis Global J Wt,ZENA.WT,nan,nan
2282,3845,Zymeworks Inc.,ZYME,Healthcare,Biotechnology
