Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
2084,Swiss Water Coffee,SWP,2.95,Consumer Defensive,Consumer Packaged Goods,Coffee and Tea Manufacturing(311920),,,
2085,Symphony FltgLoan Un,SSF.UN,6.30,,,,,,
2086,Synex Internt'l J,SXI,0.19,Utilities,Utilities - Regulated,Hydroelectric Power Generation(221111),,,
2087,T.D. Bank,TD,60.33,Financial Services,Banks,Commercial Banking(522110),,,
2088,T.D. Bank Ser 1 Pr,TD.PF.A,14.44,Financial Services,Banks,Commercial Banking(522110),,,
2089,T.D. Bank Ser 11 Pr,TD.PF.F,23.50,Financial Services,Banks,Commercial Banking(522110),,,
2090,T.D. Bank Ser 12 Pr,TD.PF.G,24.41,Financial Services,Banks,Commercial Banking(522110),,,
2091,T.D. Bank Ser 14 Pr,TD.PF.H,22.55,Financial Services,Banks,Commercial Banking(522110),,,
2092,T.D. Bank Ser 16 Pr,TD.PF.I,17.39,Financial Services,Banks,Commercial Banking(522110),,,
2093,T.D. Bank Ser 18 Pr,TD.PF.J,16.70,Financial Services,Banks,Commercial Banking(522110),,,
2094,T.D. Bank Ser 20 Pr,TD.PF.K,16.45,Financial Services,Banks,Commercial Banking(522110),,,
2095,T.D. Bank Ser 22 Pr,TD.PF.L,19.76,Financial Services,Banks,Commercial Banking(522110),,,
2096,T.D. Bank Ser 24 Pr,TD.PF.M,21.15,Financial Services,Banks,Commercial Banking(522110),,,
2097,T.D. Bank Ser 3 Pr,TD.PF.B,14.48,Financial Services,Banks,Commercial Banking(522110),,,
2098,T.D. Bank Ser 5 Pr,TD.PF.C,14.85,Financial Services,Banks,Commercial Banking(522110),,,
2099,T.D. Bank Ser 7 Pr,TD.PF.D,15.55,Financial Services,Banks,Commercial Banking(522110),,,
2100,T.D. Bank Ser 9 Pr,TD.PF.E,15.73,Financial Services,Banks,Commercial Banking(522110),,,
2101,TAG Oil Ltd. J,TAO,0.11,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2102,Taiga Building Prod,TBL,1.04,Consumer Cyclical,Retail - Cyclical,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers(423310)",,,
2103,Talon Metals Corp. J,TLO,0.11,Basic Materials,Metals & Mining,Iron Ore Mining(212210),,,
2104,Tamarack Vall Engy J,TVE,0.75,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2105,Tanzanian Gold J,TNX,1.16,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2106,Taseko Mines Ltd.,TKO,0.58,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2107,TC Energy Corp,TRP,60.82,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2108,TC Energy Corp Pr 1,TRP.PR.A,11.30,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2109,TC Energy Corp Pr 11,TRP.PR.G,14.06,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2110,TC Energy Corp Pr 13,TRP.PR.J,24.75,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2111,TC ENERGY Corp Pr 15,TRP.PR.K,22.80,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2112,TC Energy Corp Pr 2,TRP.PR.F,9.80,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2113,TC Energy Corp Pr 3,TRP.PR.B,7.45,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2114,TC Energy Corp Pr 4,TRP.PR.H,7.25,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2115,TC Energy Corp Pr 5,TRP.PR.C,8.20,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2116,TC Energy Corp Pr 6,TRP.PR.I,8.29,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2117,TC Energy Corp Pr 7,TRP.PR.D,12.99,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2118,TC Energy Corp Pr 9,TRP.PR.E,12.60,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2119,TD Active Pref ShrUn,TPRF,6.88,,,,,,
2120,TD Actv Glb RlEst Eq,TGRE,nan,nan,nan,nan,,,
2121,TD Actv Glbl Incm Un,TGFI,nan,nan,nan,nan,,,
2122,TD ActvGlbEnhncDivCA,TGED,15.42,,,,,,
2123,TD ActvUS HiYldBndUn,TUHY,nan,nan,nan,nan,,,
2124,TD Cdn Aggregate Bnd,TDB,15.51,,,,,,
2125,TD Cdn Equity Idx Un,TTP,17.18,,,,,,
2126,TD Cdn LT FedBond Un,TCLB,nan,nan,nan,nan,,,
2127,TD Glbl TechLeadrs,TEC,19.15,,,,,,
2128,TD Income Builder Un,TPAY,nan,nan,nan,nan,,,
2129,TD Int'l Eqty CA Heg,THE,16.93,,,,,,
2130,TD Int'l Eqty Idx Un,TPE,16.77,,,,,,
2131,TD Q Cdn Div ETF Un,TQCD,nan,nan,nan,nan,,,
2132,TD Q Glbl Div ETF Un,TQGD,nan,nan,nan,nan,,,
2133,TD Q Glbl Multifact,TQGM,nan,nan,nan,nan,,,
2134,TD Q IntlLowVolatile,TILV,13.28,,,,,,
2135,TD Q US SmlMidCap Eq,TQSM,nan,nan,nan,nan,,,
2136,TD SlctST CorpBndLad,TCSB,15.30,,,,,,
2137,TD SlctUS CorpBndlad,TUSB,15.57,,,,,,
2138,TD SlctUS CorpBndUSF,TUSB.U,10.96,,,,,,
2139,TD U.S. LT TreasBond,TULB,nan,nan,nan,nan,,,
2140,TD US Eq CAD Heg Un,THU,21.50,,,,,,
2141,TD US Equity Indx Un,TPU,23.66,,,,,,
2142,TDb Split Cl A,XTD,2.26,Financial Services,Asset Management,Portfolio Management(523920),,,
2143,TDb Split Prior Eqty,XTD.PR.A,9.65,Financial Services,Asset Management,Portfolio Management(523920),,,
2144,Teck Res Cl A MV,TECK.A,15.30,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2145,Teck Res Cl B SV,TECK.B,13.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2146,Tecsys Inc. J,TCS,23.10,Technology,Software,Software Publishers(511210),,,
2147,TELUS Corporation,T,23.85,Communication Services,Telecommunication Services,Wireless Telecommunications Carriers (except Satellite)(517312),,,
2148,TeraGo Inc.,TGO,5.40,Communication Services,Telecommunication Services,Wireless Telecommunications Carriers (except Satellite)(517312),,,
2149,Teranga Gold Corp. J,TGZ,10.50,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2150,TerraVest Industries,TVK,16.04,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2151,Tervita Corp J Wt,TEV.WT,nan,nan,nan,nan,,,
2152,Tervita CorporationJ,TEV,3.40,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2153,TFI International,TFII,41.86,Industrials,Transportation,"General Freight Trucking, Local(484110)",,,
2154,Theratechnlgy Nte US,TH.DB.U,nan,nan,nan,nan,,,
2155,Theratechnologies,TH,2.36,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),,,
2156,Thomson Reuter Pr II,TRI.PR.B,10.11,Industrials,Business Services,Marketing Consulting Services(541613),,,
2157,Thomson Reuters Corp,TRI,92.70,Industrials,Business Services,Marketing Consulting Services(541613),,,
2158,Tidewater MdStrmInfr,TWM,0.71,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2159,Tidewater Midstrm Db,TWM.DB,80.00,Energy,Oil & Gas,Pipeline Transportation of Natural Gas(486210),,,
2160,Timbercreek Fin Corp,TF,8.43,Financial Services,Banks,Public Finance Activities(921130),,,
2161,Timbercrk Fin 5.3 Db,TF.DB.C,nan,nan,nan,nan,,,
2162,Timbercrk Fin 5.4 Db,TF.DB.A,nan,nan,nan,nan,,,
2163,Timbercrk Fin 5.45Db,TF.DB.B,nan,nan,nan,nan,,,
2164,Titan Medical F Wt J,TMD.WT.F,nan,nan,nan,nan,,,
2165,Titan Medical G Wt J,TMD.WT.G,nan,nan,nan,nan,,,
2166,Titan Medical H Wt J,TMD.WT.H,nan,nan,nan,nan,,,
2167,Titan Medical I Wt J,TMD.WT.I,nan,nan,nan,nan,,,
2168,Titan Medical Inc. J,TMD,0.39,Healthcare,Medical Devices & Instruments,Electromedical and Electrotherapeutic Apparatus Manufacturing(334510),,,
2169,Titan Mining Corp J,TI,0.20,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2170,TMAC Resources Inc J,TMR,1.49,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2171,TMX Group Limited,X,134.18,Financial Services,Capital Markets,Securities and Commodity Exchanges(523210),,,
2172,Top 10 Cdn Fin Tr Un,TCT.UN,6.59,,,All Other Funds and Financial Vehicles(526980),,,
2173,Top 10 Split Tr Pr,TXT.PR.A,11.52,Financial Services,Asset Management,Other Insurance Funds(525190),,,
2174,Top 10 Split Tr Un,TXT.UN,1.44,Financial Services,Asset Management,Other Insurance Funds(525190),,,
2175,Top 20 U.S. Div A Un,TUT.UN,nan,nan,nan,nan,,,
2176,TORC Oil & Gas Ltd.,TOG,1.475,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2177,Torex Gold Res J,TXG,19.23,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2178,Toromont Industries,TIH,66.88,Industrials,Industrial Distribution,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance(811310),,,
2179,Torstar Cl B NV,TS.B,0.61,Communication Services,Media - Diversified,Newspaper Publishers(511110),,,
2180,Toscana Energy J,TEI,0.01,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2181,Total Engy Serv Inc.,TOT,2.18,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2182,Touchstone Expl Inc.,TXP,0.81,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2183,Tourmaline Oil Corp.,TOU,14.11,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2184,TransAlta Corp.,TA,8.03,Utilities,Utilities - Independent Power Producers,Electric Bulk Power Transmission and Control(221121),,,
2185,TransAlta Renewable,RNW,14.34,Utilities,Utilities - Independent Power Producers,Hydroelectric Power Generation(221111),,,
2186,TransAlta Ser A Pr,TA.PR.D,7.83,Utilities,Utilities - Independent Power Producers,Electric Bulk Power Transmission and Control(221121),,,
2187,TransAlta Ser B Pr,TA.PR.E,8.09,Utilities,Utilities - Independent Power Producers,Electric Bulk Power Transmission and Control(221121),,,
2188,TransAlta Ser C Pr,TA.PR.F,10.45,Utilities,Utilities - Independent Power Producers,Electric Bulk Power Transmission and Control(221121),,,
2189,TransAlta Ser E Pr,TA.PR.H,12.74,Utilities,Utilities - Independent Power Producers,Electric Bulk Power Transmission and Control(221121),,,
2190,TransAlta Ser G Pr,TA.PR.J,14.10,Utilities,Utilities - Independent Power Producers,Electric Bulk Power Transmission and Control(221121),,,
2191,Transat A.T. V & VV,TRZ,6.86,Consumer Cyclical,Travel & Leisure,Tour Operators(561520),,,
2192,TransAtlantic Pete J,TNP,0.325,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2193,Transcontinentl A SV,TCL.A,11.82,Industrials,Business Services,Commercial Gravure Printing(323111),,,
2194,Transcontinentl B MV,TCL.B,12.54,Industrials,Business Services,Commercial Gravure Printing(323111),,,
2195,TransGlobe Energy J,TGL,0.70,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2196,Treasury Metals J,TML,0.325,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2197,Tree Island Steel,TSL,1.90,Basic Materials,Steel,Steel Wire Drawing(331222),,,
2198,Trevali Mining J,TV,0.075,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",,,
2199,Trez CapSnrMtg Inv A,TZS,1.91,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),,,
2200,Trican Well Service,TCW,0.84,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2201,Tricon Cap 5.75Db US,TCN.DB.U,nan,nan,nan,nan,,,
2202,Tricon Capital Group,TCN,8.19,Real Estate,Real Estate,Lessors of Other Real Estate Property(531190),,,
2203,Trillium Therpeutc J,TRIL,10.37,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2204,Trilogy Intl PartnrJ,TRL,1.25,Communication Services,Telecommunication Services,Wireless Telecommunications Carriers (except Satellite)(517312),,,
2205,Trilogy Int'l Wt J,TRL.WT,0.01,Communication Services,Telecommunication Services,Wireless Telecommunications Carriers (except Satellite)(517312),,,
2206,Trilogy Metals Inc J,TMQ,2.70,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2207,Trisura Group J,TSU,51.82,Financial Services,Insurance,"Other Direct Insurance (except Life, Health, and Medical) Carriers(524128)",,,
2208,Troilus Gold Corp J,TLG,1.12,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2209,True NthCommrcl J Un,TNT.UN,5.53,Real Estate,REITs,"Trusts, Estates, and Agency Accounts(525920)",,,
2210,Tucows Inc.,TC,80.39,Technology,Software,"Data Processing, Hosting, and Related Services(518210)",,,
2211,Turquoise Hill Res,TRQ,1.02,Basic Materials,Metals & Mining,"Copper Rolling, Drawing, Extruding and Alloying(331420)",,,
2212,TVA Group Inc. B NV,TVA.B,1.50,Communication Services,Media - Diversified,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing(334220),,,
2213,TWC Enterprises Ltd.,TWC,9.70,Consumer Cyclical,Travel & Leisure,Sports Teams and Clubs(711211),,,
2214,UEX Corporation J,UEX,0.15,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),,,
2215,Uni-Select Inc.,UNS,3.655,Consumer Cyclical,Vehicles & Parts,Automotive Parts and Accessories Stores(441310),,,
2216,Unisync Corp.,UNI,2.43,Consumer Cyclical,Manufacturing - Apparel & Accessories,Clothing Accessories and Other Clothing Manufacturing(315990),,,
2217,United Corp 1st Pr,UNC.PR.A,27.56,Financial Services,Asset Management,Portfolio Management(523920),,,
2218,United Corp Pr 59,UNC.PR.B,31.02,Financial Services,Asset Management,Portfolio Management(523920),,,
2219,United Corp Pr 63,UNC.PR.C,30.50,Financial Services,Asset Management,Portfolio Management(523920),,,
2220,United Corporations,UNC,93.00,Financial Services,Asset Management,Portfolio Management(523920),,,
2221,Uranium Participate,U,5.05,Energy,Other Energy Sources,All Other Metal Ore Mining(212299),,,
2222,Urbana Corp. Cl A NV,URB.A,2.32,Financial Services,Asset Management,Portfolio Management(523920),,,
2223,Urbana Corporation,URB,2.49,Financial Services,Asset Management,Portfolio Management(523920),,,
2224,Ur-Energy Inc. J,URE,0.79,Energy,Other Energy Sources,Uranium-Radium-Vanadium Ore Mining(212291),,,
2225,UrtheCast Corp. J,UR,0.11,Technology,Software,Satellite Telecommunications(517410),,,
2226,US Financial 15 Cl A,FTU,0.29,Financial Services,Asset Management,Portfolio Management(523920),,,
2227,US Financial15 Pr 12,FTU.PR.B,6.11,Financial Services,Asset Management,Portfolio Management(523920),,,
2228,US Financl Incm A Un,USF.UN,5.41,Financial Services,Asset Management,"Trusts, Estates, and Agency Accounts(525920)",,,
2229,Valens GroWorks Corp,VLNS,2.59,Healthcare,Drug Manufacturers,Biological Product (except Diagnostic) Manufacturing(325414),,,
2230,Valens GroWorks Wt,VLNS.WT,nan,nan,nan,nan,,,
2231,Valeura Energy Inc J,VLE,0.31,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2232,Vangrd CdnLT GvtBond,VLB,29.30,,,,,,
2233,Vangrd CdnST GvtBond,VSG,25.14,,,,,,
2234,Vangrd Dev US CA-heg,VEF,37.65,,,,,,
2235,Vangrd FTSE Dev exUS,VDU,32.69,,,,,,
2236,Vanguard AllEqPortfl,VEQT,26.70,,,,,,
2237,Vanguard BalETF Port,VBAL,25.97,,,,,,
2238,Vanguard CdaAllCapUn,VCN,30.85,,,,,,
2239,Vanguard Cdn Agr Bnd,VAB,27.03,,,,,,
2240,Vanguard Cdn CorpBnd,VCB,25.82,,,,,,
2241,Vanguard Cdn S-T Bnd,VSB,24.35,,,,,,
2242,Vanguard CdnGvt Bond,VGV,27.08,,,,,,
2243,Vanguard ConservPort,VCNS,26.37,,,,,,
2244,Vanguard Consrv Incm,VCIP,27.01,,,,,,
2245,Vanguard Dev AsiaPac,VA,32.52,,,,,,
2246,Vanguard exNA CA-Heg,VI,26.44,,,,,,
2247,Vanguard exNA Idx Un,VIU,26.46,,,,,,
2248,Vanguard FTSE CdaIdx,VCE,33.08,,,,,,
2249,Vanguard FTSE Dev EU,VE,26.51,,,,,,
2250,Vanguard FTSE DevEU,VEH,26.78,,,,,,
2251,Vanguard FTSE DivYld,VDY,29.29,,,,,,
2252,Vanguard FTSECdnREIT,VRE,25.30,,,,,,
2253,Vanguard FTSEDevAsia,VAH,27.94,,,,,,
2254,Vanguard FTSEEmrgMkt,VEE,31.10,,,,,,
2255,Vanguard FTSEGlobeCA,VXC,38.29,,,,,,
2256,Vanguard GlbAggreBnd,VGAB,25.52,,,,,,
2257,Vanguard GlbLiqFactr,VLQ,31.50,,,,,,
2258,Vanguard GlbMinVoltl,VVO,29.80,,,,,,
2259,Vanguard GlbMomntFac,VMO,34.41,,,,,,
2260,Vanguard GlbValFactr,VVL,26.00,,,,,,
2261,Vanguard GlbxUS Aggr,VBG,27.53,,,,,,
2262,Vanguard GroETF Port,VGRO,25.53,,,,,,
2263,Vanguard S&P500 C-Hg,VSP,51.89,,,,,,
2264,Vanguard S&P500 Indx,VFV,73.80,,,,,,
2265,Vanguard S-T CrpBond,VSC,24.56,,,,,,
2266,Vanguard US DivAppr,VGG,54.50,,,,,,
2267,Vanguard US MktIdxUn,VUN,57.02,,,,,,
2268,Vanguard US TotMktUn,VUS,57.27,,,,,,
2269,Vanguard USAggre Bnd,VBU,26.51,,,,,,
2270,Vanguard USDivCad-hg,VGH,39.92,,,,,,
2271,VanguardFTSE NADivYl,VIDY,21.42,,,,,,
2272,Vecima Networks Inc.,VCM,10.80,Technology,Hardware,Other Communications Equipment Manufacturing(334290),,,
2273,Velan Inc. SV,VLN,5.03,Industrials,Industrial Products,Other Lighting Equipment Manufacturing(335129),,,
2274,Verde Agritech Plc J,NPK,0.60,Basic Materials,Agriculture,,,,
2275,Vermilion Energy Inc,VET,7.01,Energy,Oil & Gas,Natural Gas Extraction(211130),,,
2276,VersaBank J,VB,6.45,Financial Services,Banks,Commercial Banking(522110),,,
2277,VersaBank Pr 1 J,VB.PR.A,8.25,Financial Services,Banks,Commercial Banking(522110),,,
2278,VersaBank Pr 3 J,VB.PR.B,8.26,Financial Services,Banks,Commercial Banking(522110),,,
2279,Victoria Gld Corp J,VGCX,13.17,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2280,Viemed Healthcare,VMD,11.97,Healthcare,Medical Devices & Instruments,Electromedical and Electrotherapeutic Apparatus Manufacturing(334510),,,
2281,Village Farms Int'l,VFF,7.39,Consumer Defensive,Consumer Packaged Goods,Other Vegetable (except Potato) and Melon Farming(111219),,,
2282,Vista Gold Corp,VGZ,1.31,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2283,VIVO Cannabis Inc. J,VIVO,0.245,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),,,
2284,Wajax Corp. Deb,WJX.DB,nan,nan,nan,nan,,,
2285,Wajax Corporation,WJX,8.86,Industrials,Industrial Distribution,Industrial Machinery and Equipment Merchant Wholesalers(423830),,,
2286,Wall Financial Corp,WFC,21.47,Real Estate,Real Estate,Lessors of Other Real Estate Property(531190),,,
2287,Wallbridge Mng Co J,WM,1.28,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",,,
2288,Waste Connections,WCN,128.42,Industrials,Waste Management,Water Supply and Irrigation Systems(221310),,,
2289,Waterloo Brewing Ltd,WBR,2.90,Consumer Defensive,Beverages - Alcoholic,Breweries(312120),,,
2290,WELL Health Tech J,WELL,2.95,Healthcare,Healthcare Providers & Services,All Other Miscellaneous Ambulatory Health Care Services(621999),,,
2291,Wesdome Gold Mines,WDO,11.50,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2292,West Fraser Timber,WFT,38.92,Basic Materials,Forest Products,All Other Miscellaneous Wood Product Manufacturing(321999),,,
2293,Westcoast Engy Pr 10,W.PR.K,24.25,Energy,Oil & Gas,Natural Gas Distribution(221210),,,
2294,Westcoast Engy Pr 12,W.PR.M,24.73,Energy,Oil & Gas,Natural Gas Distribution(221210),,,
2295,Western Energy Serv,WRG,0.27,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2296,Western Forest Prod,WEF,0.745,Basic Materials,Forest Products,Support Activities for Forestry(115310),,,
2297,Western Resources J,WRX,0.19,Basic Materials,Metals & Mining,"Potash, Soda, and Borate Mineral Mining(212391)",,,
2298,Weston George,WN,97.28,Consumer Defensive,Retail - Defensive,All Other Specialty Food Stores(445299),,,
2299,Weston George 1 Pr,WN.PR.A,25.14,Consumer Defensive,Retail - Defensive,All Other Specialty Food Stores(445299),,,
2300,Weston George III Pr,WN.PR.C,23.40,Consumer Defensive,Retail - Defensive,All Other Specialty Food Stores(445299),,,
2301,Weston George IV Pr,WN.PR.D,23.39,Consumer Defensive,Retail - Defensive,All Other Specialty Food Stores(445299),,,
2302,Weston George V Pr,WN.PR.E,21.99,Consumer Defensive,Retail - Defensive,All Other Specialty Food Stores(445299),,,
2303,Westport Fuel Sys,WPRT,1.91,Consumer Cyclical,Vehicles & Parts,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing(336310),,,
2304,Westshore Terminals,WTE,15.25,Industrials,Transportation,Marine Cargo Handling(488320),,,
2305,Wheaton Precious Mtl,WPM,59.11,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2306,Whitecap Resources J,WCP,2.09,Energy,Oil & Gas,Natural Gas Extraction(211130),,,
2307,WildBrain 5.875% Deb,WILD.DB,nan,nan,nan,nan,,,
2308,WildBrain Ltd Com&VV,WILD,1.24,Communication Services,Media - Diversified,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures(711410)",,,
2309,Willow BioSci Inc. J,WLLW,0.41,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),,,
2310,Wilmington Cap A NV,WCM.A,3.90,Financial Services,Asset Management,Portfolio Management(523920),,,
2311,Wilmington Cap B,WCM.B,5.20,Financial Services,Asset Management,Portfolio Management(523920),,,
2312,Winpak Limited,WPK,44.20,Consumer Cyclical,Packaging & Containers,Packaging and Labeling Services(561910),,,
2313,World Fin Split Cl A,WFS,2.00,Financial Services,Asset Management,Portfolio Management(523920),,,
2314,World Fin Split Pr,WFS.PR.A,8.37,Financial Services,Asset Management,Portfolio Management(523920),,,
2315,WPT Industrial REIT,WIR.UN,16.64,Real Estate,REITs,Lessors of Other Real Estate Property(531190),,,
2316,WPT Industrl REIT US,WIR.U,12.24,Real Estate,REITs,Lessors of Other Real Estate Property(531190),,,
2317,WSP Global Inc.,WSP,88.99,Industrials,Construction,Engineering Services(541330),,,
2318,Wstrn Copper & Gld J,WRN,1.10,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),,,
2319,Xanadu Mines J Ord,XAM,0.04,Basic Materials,Metals & Mining,,,,
2320,Xtra-Gold Resource J,XTG,0.55,Basic Materials,Metals & Mining,,,,
2321,Yamana Gold Inc.,YRI,7.40,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
2322,Yangarra Res Ltd.,YGR,0.65,Energy,Oil & Gas,Crude Petroleum Extraction(211120),,,
2323,Yellow Pages Dgtl Db,YPG.DB,nan,nan,nan,nan,,,
